,restaurant,item,nutrient,nutrient_value
1861,Burger King,Side Caesar Salad with dressing,fiber,8.0
1862,Burger King,Side Caesar Salad with dressing,sugar,3.3333333333333335
1863,Burger King,Side Caesar Salad with dressing,protein,12.0
1864,Burger King,Side Garden Salad and Avocado Ranch Dressing,calories,11.5
1865,Burger King,Side Garden Salad and Avocado Ranch Dressing,total_fat,30.0
1866,Burger King,Side Garden Salad and Avocado Ranch Dressing,sat_fat,25.0
1867,Burger King,Side Garden Salad and Avocado Ranch Dressing,cholesterol,10.0
1868,Burger King,Side Garden Salad and Avocado Ranch Dressing,sodium,21.666666666666668
1869,Burger King,Side Garden Salad and Avocado Ranch Dressing,fiber,8.0
1870,Burger King,Side Garden Salad and Avocado Ranch Dressing,sugar,3.3333333333333335
1871,Burger King,Side Garden Salad and Avocado Ranch Dressing,protein,10.0
1872,Burger King,Bacon Cheddar Ranch Crispy Chicken Sandwich,calories,41.5
1873,Burger King,Bacon Cheddar Ranch Crispy Chicken Sandwich,total_fat,74.28571428571429
1874,Burger King,Bacon Cheddar Ranch Crispy Chicken Sandwich,sat_fat,70.0
1875,Burger King,Bacon Cheddar Ranch Crispy Chicken Sandwich,cholesterol,36.666666666666664
1876,Burger King,Bacon Cheddar Ranch Crispy Chicken Sandwich,sodium,87.5
1877,Burger King,Bacon Cheddar Ranch Crispy Chicken Sandwich,fiber,
1878,Burger King,Bacon Cheddar Ranch Crispy Chicken Sandwich,sugar,10.0
1879,Burger King,Bacon Cheddar Ranch Crispy Chicken Sandwich,protein,68.0
1880,Burger King,BBQ Bacon Crispy Chicken Sandwich,calories,22.0
1881,Burger King,BBQ Bacon Crispy Chicken Sandwich,total_fat,38.57142857142858
1882,Burger King,BBQ Bacon Crispy Chicken Sandwich,sat_fat,22.5
1883,Burger King,BBQ Bacon Crispy Chicken Sandwich,cholesterol,5.0
1884,Burger King,BBQ Bacon Crispy Chicken Sandwich,sodium,26.25
1885,Burger King,BBQ Bacon Crispy Chicken Sandwich,fiber,
1886,Burger King,BBQ Bacon Crispy Chicken Sandwich,sugar,14.444444444444443
1887,Burger King,BBQ Bacon Crispy Chicken Sandwich,protein,14.000000000000002
1888,Burger King,Big Fish Sandwich,calories,26.5
1889,Burger King,Big Fish Sandwich,total_fat,38.57142857142858
1890,Burger King,Big Fish Sandwich,sat_fat,22.5
1891,Burger King,Big Fish Sandwich,cholesterol,10.0
1892,Burger King,Big Fish Sandwich,sodium,56.666666666666664
1893,Burger King,Big Fish Sandwich,fiber,8.0
1894,Burger King,Big Fish Sandwich,sugar,7.777777777777778
1895,Burger King,Big Fish Sandwich,protein,34.0
1896,Burger King,BK VEGGIE Burger,calories,20.5
1897,Burger King,BK VEGGIE Burger,total_fat,22.857142857142858
1898,Burger King,BK VEGGIE Burger,sat_fat,15.0
1899,Burger King,BK VEGGIE Burger,cholesterol,1.6666666666666667
1900,Burger King,BK VEGGIE Burger,sodium,42.916666666666664
1901,Burger King,BK VEGGIE Burger,fiber,28.000000000000004
1902,Burger King,BK VEGGIE Burger,sugar,8.88888888888889
1903,Burger King,BK VEGGIE Burger,protein,44.0
1904,Burger King,Chicken Burger,calories,24.0
1905,Burger King,Chicken Burger,total_fat,35.714285714285715
1906,Burger King,Chicken Burger,sat_fat,12.5
1907,Burger King,Chicken Burger,cholesterol,1.6666666666666667
1908,Burger King,Chicken Burger,sodium,48.333333333333336
1909,Burger King,Chicken Burger,fiber,8.0
1910,Burger King,Chicken Burger,sugar,11.11111111111111
1911,Burger King,Chicken Burger,protein,44.0
1912,Burger King,Chicken Cordon Bleu Sandwich,calories,36.5
1913,Burger King,Chicken Cordon Bleu Sandwich,total_fat,55.714285714285715
1914,Burger King,Chicken Cordon Bleu Sandwich,sat_fat,45.0
1915,Burger King,Chicken Cordon Bleu Sandwich,cholesterol,30.0
1916,Burger King,Chicken Cordon Bleu Sandwich,sodium,80.41666666666667
1917,Burger King,Chicken Cordon Bleu Sandwich,fiber,
1918,Burger King,Chicken Cordon Bleu Sandwich,sugar,17.77777777777778
1919,Burger King,Chicken Cordon Bleu Sandwich,protein,64.0
1920,Burger King,Chicken Fries,calories,14.499999999999998
1921,Burger King,Chicken Fries,total_fat,24.285714285714285
1922,Burger King,Chicken Fries,sat_fat,15.0
1923,Burger King,Chicken Fries,cholesterol,13.333333333333334
1924,Burger King,Chicken Fries,sodium,32.5
1925,Burger King,Chicken Fries,fiber,4.0
1926,Burger King,Chicken Fries,sugar,1.1111111111111112
1927,Burger King,Chicken Fries,protein,32.0
1928,Burger King,4 Piece Chicken Nuggets,calories,9.5
1929,Burger King,4 Piece Chicken Nuggets,total_fat,15.714285714285714
1930,Burger King,4 Piece Chicken Nuggets,sat_fat,10.0
1931,Burger King,4 Piece Chicken Nuggets,cholesterol,8.333333333333332
1932,Burger King,4 Piece Chicken Nuggets,sodium,12.916666666666668
1933,Burger King,4 Piece Chicken Nuggets,fiber,4.0
1934,Burger King,4 Piece Chicken Nuggets,sugar,0.0
1935,Burger King,4 Piece Chicken Nuggets,protein,20.0
1936,Burger King,6 Piece Chicken Nuggets,calories,14.499999999999998
1937,Burger King,6 Piece Chicken Nuggets,total_fat,24.285714285714285
1938,Burger King,6 Piece Chicken Nuggets,sat_fat,15.0
1939,Burger King,6 Piece Chicken Nuggets,cholesterol,13.333333333333334
1940,Burger King,6 Piece Chicken Nuggets,sodium,19.166666666666668
1941,Burger King,6 Piece Chicken Nuggets,fiber,4.0
1942,Burger King,6 Piece Chicken Nuggets,sugar,0.0
1943,Burger King,6 Piece Chicken Nuggets,protein,30.0
1944,Burger King,20 Piece Chicken Nuggets,calories,47.5
1945,Burger King,20 Piece Chicken Nuggets,total_fat,78.57142857142857
1946,Burger King,20 Piece Chicken Nuggets,sat_fat,55.00000000000001
1947,Burger King,20 Piece Chicken Nuggets,cholesterol,43.333333333333336
1948,Burger King,20 Piece Chicken Nuggets,sodium,63.74999999999999
1949,Burger King,20 Piece Chicken Nuggets,fiber,20.0
1950,Burger King,20 Piece Chicken Nuggets,sugar,0.0
1951,Burger King,20 Piece Chicken Nuggets,protein,102.0
1952,Burger King,Chicken Nuggets (10pc),calories,23.5
1953,Burger King,Chicken Nuggets (10pc),total_fat,41.42857142857143
1954,Burger King,Chicken Nuggets (10pc),sat_fat,25.0
1955,Burger King,Chicken Nuggets (10pc),cholesterol,16.666666666666664
1956,Burger King,Chicken Nuggets (10pc),sodium,37.083333333333336
1957,Burger King,Chicken Nuggets (10pc),fiber,20.0
1958,Burger King,Chicken Nuggets (10pc),sugar,0.0
1959,Burger King,Chicken Nuggets (10pc),protein,42.0
1960,Burger King,Chicken Parmesan Sandwich,calories,28.499999999999996
1961,Burger King,Chicken Parmesan Sandwich,total_fat,35.714285714285715
1962,Burger King,Chicken Parmesan Sandwich,sat_fat,40.0
1963,Burger King,Chicken Parmesan Sandwich,cholesterol,23.333333333333332
1964,Burger King,Chicken Parmesan Sandwich,sodium,55.833333333333336
1965,Burger King,Chicken Parmesan Sandwich,fiber,
1966,Burger King,Chicken Parmesan Sandwich,sugar,10.0
1967,Burger King,Chicken Parmesan Sandwich,protein,64.0
1968,Burger King,Crispy Buffalo Chicken Melt,calories,28.999999999999996
1969,Burger King,Crispy Buffalo Chicken Melt,total_fat,40.0
1970,Burger King,Crispy Buffalo Chicken Melt,sat_fat,40.0
1971,Burger King,Crispy Buffalo Chicken Melt,cholesterol,23.333333333333332
1972,Burger King,Crispy Buffalo Chicken Melt,sodium,96.25
1973,Burger King,Crispy Buffalo Chicken Melt,fiber,
1974,Burger King,Crispy Buffalo Chicken Melt,sugar,8.88888888888889
1975,Burger King,Crispy Buffalo Chicken Melt,protein,60.0
1976,Burger King,Crispy Chicken Jr.,calories,21.5
1977,Burger King,Crispy Chicken Jr.,total_fat,40.0
1978,Burger King,Crispy Chicken Jr.,sat_fat,22.5
1979,Burger King,Crispy Chicken Jr.,cholesterol,10.0
1980,Burger King,Crispy Chicken Jr.,sodium,31.666666666666664
1981,Burger King,Crispy Chicken Jr.,fiber,8.0
1982,Burger King,Crispy Chicken Jr.,sugar,4.444444444444445
1983,Burger King,Crispy Chicken Jr.,protein,24.0
1984,Burger King,Crispy Chicken Sandwich,calories,33.5
1985,Burger King,Crispy Chicken Sandwich,total_fat,58.57142857142858
1986,Burger King,Crispy Chicken Sandwich,sat_fat,35.0
1987,Burger King,Crispy Chicken Sandwich,cholesterol,20.0
1988,Burger King,Crispy Chicken Sandwich,sodium,44.583333333333336
1989,Burger King,Crispy Chicken Sandwich,fiber,8.0
1990,Burger King,Crispy Chicken Sandwich,sugar,7.777777777777778
1991,Burger King,Crispy Chicken Sandwich,protein,46.0
1992,Burger King,Grilled Chicken Sandwich,calories,23.5
1993,Burger King,Grilled Chicken Sandwich,total_fat,27.142857142857142
1994,Burger King,Grilled Chicken Sandwich,sat_fat,17.5
1995,Burger King,Grilled Chicken Sandwich,cholesterol,28.333333333333332
1996,Burger King,Grilled Chicken Sandwich,sodium,35.41666666666667
1997,Burger King,Grilled Chicken Sandwich,fiber,8.0
1998,Burger King,Grilled Chicken Sandwich,sugar,6.666666666666667
1999,Burger King,Grilled Chicken Sandwich,protein,74.0
2000,Burger King,Grilled Chili Cheese Dog,calories,16.5
2001,Burger King,Grilled Chili Cheese Dog,total_fat,27.142857142857142
2002,Burger King,Grilled Chili Cheese Dog,sat_fat,40.0
2003,Burger King,Grilled Chili Cheese Dog,cholesterol,13.333333333333334
2004,Burger King,Grilled Chili Cheese Dog,sodium,40.833333333333336
2005,Burger King,Grilled Chili Cheese Dog,fiber,8.0
2006,Burger King,Grilled Chili Cheese Dog,sugar,5.555555555555555
2007,Burger King,Grilled Chili Cheese Dog,protein,28.000000000000004
2008,Burger King,Grilled Hot Dog,calories,15.5
2009,Burger King,Grilled Hot Dog,total_fat,22.857142857142858
2010,Burger King,Grilled Hot Dog,sat_fat,30.0
2011,Burger King,Grilled Hot Dog,cholesterol,10.0
2012,Burger King,Grilled Hot Dog,sodium,40.0
2013,Burger King,Grilled Hot Dog,fiber,8.0
2014,Burger King,Grilled Hot Dog,sugar,11.11111111111111
2015,Burger King,Grilled Hot Dog,protein,22.0
2016,Burger King,Jalapeno Chicken Fries,calories,15.0
2017,Burger King,Jalapeno Chicken Fries,total_fat,25.71428571428571
2018,Burger King,Jalapeno Chicken Fries,sat_fat,15.0
2019,Burger King,Jalapeno Chicken Fries,cholesterol,13.333333333333334
2020,Burger King,Jalapeno Chicken Fries,sodium,39.58333333333333
2021,Burger King,Jalapeno Chicken Fries,fiber,4.0
2022,Burger King,Jalapeno Chicken Fries,sugar,1.1111111111111112
2023,Burger King,Jalapeno Chicken Fries,protein,30.0
2024,Burger King,Original Chicken Sandwich,calories,31.5
2025,Burger King,Original Chicken Sandwich,total_fat,55.714285714285715
2026,Burger King,Original Chicken Sandwich,sat_fat,35.0
2027,Burger King,Original Chicken Sandwich,cholesterol,21.666666666666668
2028,Burger King,Original Chicken Sandwich,sodium,57.91666666666667
2029,Burger King,Original Chicken Sandwich,fiber,12.0
2030,Burger King,Original Chicken Sandwich,sugar,4.444444444444445
2031,Burger King,Original Chicken Sandwich,protein,48.0
2032,Burger King,Pretzel Chicken Fries,calories,17.0
2033,Burger King,Pretzel Chicken Fries,total_fat,30.0
2034,Burger King,Pretzel Chicken Fries,sat_fat,17.5
2035,Burger King,Pretzel Chicken Fries,cholesterol,15.0
2036,Burger King,Pretzel Chicken Fries,sodium,50.0
2037,Burger King,Pretzel Chicken Fries,fiber,4.0
2038,Burger King,Pretzel Chicken Fries,sugar,1.1111111111111112
2039,Burger King,Pretzel Chicken Fries,protein,32.0
2040,Burger King,Rodeo Crispy Chicken Sandwich,calories,20.5
2041,Burger King,Rodeo Crispy Chicken Sandwich,total_fat,24.285714285714285
2042,Burger King,Rodeo Crispy Chicken Sandwich,sat_fat,15.0
2043,Burger King,Rodeo Crispy Chicken Sandwich,cholesterol,6.666666666666667
2044,Burger King,Rodeo Crispy Chicken Sandwich,sodium,36.25
2045,Burger King,Rodeo Crispy Chicken Sandwich,fiber,8.0
2046,Burger King,Rodeo Crispy Chicken Sandwich,sugar,15.555555555555555
2047,Burger King,Rodeo Crispy Chicken Sandwich,protein,24.0
2048,Burger King,Sourdough Chicken Club,calories,42.0
2049,Burger King,Sourdough Chicken Club,total_fat,72.85714285714285
2050,Burger King,Sourdough Chicken Club,sat_fat,60.0
2051,Burger King,Sourdough Chicken Club,cholesterol,31.666666666666664
2052,Burger King,Sourdough Chicken Club,sodium,73.33333333333333
2053,Burger King,Sourdough Chicken Club,fiber,12.0
2054,Burger King,Sourdough Chicken Club,sugar,7.777777777777778
2055,Burger King,Sourdough Chicken Club,protein,64.0
2056,Burger King,4 Piece Spicy Chicken Nuggets,calories,10.5
2057,Burger King,4 Piece Spicy Chicken Nuggets,total_fat,21.428571428571427
2058,Burger King,4 Piece Spicy Chicken Nuggets,sat_fat,15.0
2059,Burger King,4 Piece Spicy Chicken Nuggets,cholesterol,6.666666666666667
2060,Burger King,4 Piece Spicy Chicken Nuggets,sodium,23.75
2061,Burger King,4 Piece Spicy Chicken Nuggets,fiber,8.0
2062,Burger King,4 Piece Spicy Chicken Nuggets,sugar,0.0
2063,Burger King,4 Piece Spicy Chicken Nuggets,protein,16.0
2064,Burger King,Spicy Chicken Nuggets,calories,26.5
2065,Burger King,Spicy Chicken Nuggets,total_fat,52.85714285714286
2066,Burger King,Spicy Chicken Nuggets,sat_fat,35.0
2067,Burger King,Spicy Chicken Nuggets,cholesterol,18.333333333333332
2068,Burger King,Spicy Chicken Nuggets,sodium,59.166666666666664
2069,Burger King,Spicy Chicken Nuggets,fiber,
2070,Burger King,Spicy Chicken Nuggets,sugar,0.0
2071,Burger King,Spicy Chicken Nuggets,protein,40.0
2072,Burger King,Spicy Crispy Chicken Jr.,calories,20.5
2073,Burger King,Spicy Crispy Chicken Jr.,total_fat,35.714285714285715
2074,Burger King,Spicy Crispy Chicken Jr.,sat_fat,22.5
2075,Burger King,Spicy Crispy Chicken Jr.,cholesterol,11.666666666666666
2076,Burger King,Spicy Crispy Chicken Jr.,sodium,35.41666666666667
2077,Burger King,Spicy Crispy Chicken Jr.,fiber,8.0
2078,Burger King,Spicy Crispy Chicken Jr.,sugar,5.555555555555555
2079,Burger King,Spicy Crispy Chicken Jr.,protein,24.0
2080,Burger King,Spicy Crispy Chicken Sandwich,calories,35.0
2081,Burger King,Spicy Crispy Chicken Sandwich,total_fat,60.0
2082,Burger King,Spicy Crispy Chicken Sandwich,sat_fat,35.0
2083,Burger King,Spicy Crispy Chicken Sandwich,cholesterol,21.666666666666668
2084,Burger King,Spicy Crispy Chicken Sandwich,sodium,47.5
2085,Burger King,Spicy Crispy Chicken Sandwich,fiber,12.0
2086,Burger King,Spicy Crispy Chicken Sandwich,sugar,8.88888888888889
2087,Burger King,Spicy Crispy Chicken Sandwich,protein,50.0
2088,Burger King,Spicy Crispy Jalapeno Chicken Sandwich,calories,38.0
2089,Burger King,Spicy Crispy Jalapeno Chicken Sandwich,total_fat,64.28571428571429
2090,Burger King,Spicy Crispy Jalapeno Chicken Sandwich,sat_fat,55.00000000000001
2091,Burger King,Spicy Crispy Jalapeno Chicken Sandwich,cholesterol,31.666666666666664
2092,Burger King,Spicy Crispy Jalapeno Chicken Sandwich,sodium,71.66666666666667
2093,Burger King,Spicy Crispy Jalapeno Chicken Sandwich,fiber,12.0
2094,Burger King,Spicy Crispy Jalapeno Chicken Sandwich,sugar,8.88888888888889
2095,Burger King,Spicy Crispy Jalapeno Chicken Sandwich,protein,64.0
2096,Dairy Queen,1/2 lb. FlameThrower® GrillBurger,calories,50.0
2097,Dairy Queen,1/2 lb. FlameThrower® GrillBurger,total_fat,105.71428571428572
2098,Dairy Queen,1/2 lb. FlameThrower® GrillBurger,sat_fat,130.0
2099,Dairy Queen,1/2 lb. FlameThrower® GrillBurger,cholesterol,56.666666666666664
2100,Dairy Queen,1/2 lb. FlameThrower® GrillBurger,sodium,67.08333333333333
2101,Dairy Queen,1/2 lb. FlameThrower® GrillBurger,fiber,8.0
2102,Dairy Queen,1/2 lb. FlameThrower® GrillBurger,sugar,10.0
2103,Dairy Queen,1/2 lb. FlameThrower® GrillBurger,protein,92.0
2104,Dairy Queen,1/2 lb. GrillBurger with Cheese,calories,40.0
2105,Dairy Queen,1/2 lb. GrillBurger with Cheese,total_fat,72.85714285714285
2106,Dairy Queen,1/2 lb. GrillBurger with Cheese,sat_fat,100.0
2107,Dairy Queen,1/2 lb. GrillBurger with Cheese,cholesterol,45.0
2108,Dairy Queen,1/2 lb. GrillBurger with Cheese,sodium,53.333333333333336
2109,Dairy Queen,1/2 lb. GrillBurger with Cheese,fiber,12.0
2110,Dairy Queen,1/2 lb. GrillBurger with Cheese,sugar,14.444444444444443
2111,Dairy Queen,1/2 lb. GrillBurger with Cheese,protein,80.0
2112,Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,calories,31.5
2113,Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,total_fat,52.85714285714286
2114,Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,sat_fat,65.0
2115,Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,cholesterol,31.666666666666664
2116,Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,sodium,52.083333333333336
2117,Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,fiber,8.0
2118,Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,sugar,14.444444444444443
2119,Dairy Queen,1/4 lb. Bacon Cheese GrillBurger,protein,60.0
2120,Dairy Queen,1/4 lb. GrillBurger with Cheese,calories,27.0
2121,Dairy Queen,1/4 lb. GrillBurger with Cheese,total_fat,42.857142857142854
2122,Dairy Queen,1/4 lb. GrillBurger with Cheese,sat_fat,55.00000000000001
2123,Dairy Queen,1/4 lb. GrillBurger with Cheese,cholesterol,23.333333333333332
2124,Dairy Queen,1/4 lb. GrillBurger with Cheese,sodium,42.5
2125,Dairy Queen,1/4 lb. GrillBurger with Cheese,fiber,12.0
2126,Dairy Queen,1/4 lb. GrillBurger with Cheese,sugar,14.444444444444443
2127,Dairy Queen,1/4 lb. GrillBurger with Cheese,protein,46.0
2128,Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,calories,28.499999999999996
2129,Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,total_fat,50.0
2130,Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,sat_fat,55.00000000000001
2131,Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,cholesterol,25.0
2132,Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,sodium,34.166666666666664
2133,Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,fiber,8.0
2134,Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,sugar,8.88888888888889
2135,Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,protein,48.0
2136,Dairy Queen,Original Cheeseburger,calories,20.0
2137,Dairy Queen,Original Cheeseburger,total_fat,25.71428571428571
2138,Dairy Queen,Original Cheeseburger,sat_fat,45.0
2139,Dairy Queen,Original Cheeseburger,cholesterol,21.666666666666668
2140,Dairy Queen,Original Cheeseburger,sodium,38.75
2141,Dairy Queen,Original Cheeseburger,fiber,4.0
2142,Dairy Queen,Original Cheeseburger,sugar,8.88888888888889
2143,Dairy Queen,Original Cheeseburger,protein,38.0
2144,Dairy Queen,Original Double Cheeseburger,calories,31.5
2145,Dairy Queen,Original Double Cheeseburger,total_fat,48.57142857142857
2146,Dairy Queen,Original Double Cheeseburger,sat_fat,90.0
2147,Dairy Queen,Original Double Cheeseburger,cholesterol,41.66666666666667
2148,Dairy Queen,Original Double Cheeseburger,sodium,51.66666666666667
2149,Dairy Queen,Original Double Cheeseburger,fiber,4.0
2150,Dairy Queen,Original Double Cheeseburger,sugar,10.0
2151,Dairy Queen,Original Double Cheeseburger,protein,68.0
2152,Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,calories,51.5
2153,Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,total_fat,75.71428571428571
2154,Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,sat_fat,45.0
2155,Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,cholesterol,26.666666666666668
2156,Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,sodium,115.83333333333334
2157,Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,fiber,36.0
2158,Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,sugar,4.444444444444445
2159,Dairy Queen,4 Piece Chicken Strip Basket w/ Country Gravy,protein,70.0
2160,Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,calories,63.0
2161,Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,total_fat,94.28571428571428
2162,Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,sat_fat,55.00000000000001
2163,Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,cholesterol,40.0
2164,Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,sodium,145.83333333333331
2165,Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,fiber,48.0
2166,Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,sugar,4.444444444444445
2167,Dairy Queen,6 Piece Chicken Strip Basket w/ Country Gravy,protein,98.0
2168,Dairy Queen,Bacon Cheese Dog,calories,21.0
2169,Dairy Queen,Bacon Cheese Dog,total_fat,37.142857142857146
2170,Dairy Queen,Bacon Cheese Dog,sat_fat,55.00000000000001
2171,Dairy Queen,Bacon Cheese Dog,cholesterol,20.0
2172,Dairy Queen,Bacon Cheese Dog,sodium,47.5
2173,Dairy Queen,Bacon Cheese Dog,fiber,4.0
2174,Dairy Queen,Bacon Cheese Dog,sugar,3.3333333333333335
2175,Dairy Queen,Bacon Cheese Dog,protein,38.0
2176,Dairy Queen,Cheese Dog,calories,19.5
2177,Dairy Queen,Cheese Dog,total_fat,34.285714285714285
2178,Dairy Queen,Cheese Dog,sat_fat,55.00000000000001
2179,Dairy Queen,Cheese Dog,cholesterol,16.666666666666664
2180,Dairy Queen,Cheese Dog,sodium,41.66666666666667
2181,Dairy Queen,Cheese Dog,fiber,4.0
2182,Dairy Queen,Cheese Dog,sugar,3.3333333333333335
2183,Dairy Queen,Cheese Dog,protein,32.0
2184,Dairy Queen,Chili Cheese Dog,calories,19.0
2185,Dairy Queen,Chili Cheese Dog,total_fat,34.285714285714285
2186,Dairy Queen,Chili Cheese Dog,sat_fat,55.00000000000001
2187,Dairy Queen,Chili Cheese Dog,cholesterol,18.333333333333332
2188,Dairy Queen,Chili Cheese Dog,sodium,37.5
2189,Dairy Queen,Chili Cheese Dog,fiber,4.0
2190,Dairy Queen,Chili Cheese Dog,sugar,3.3333333333333335
2191,Dairy Queen,Chili Cheese Dog,protein,32.0
2192,Dairy Queen,Chili Dog,calories,16.5
2193,Dairy Queen,Chili Dog,total_fat,28.57142857142857
2194,Dairy Queen,Chili Dog,sat_fat,40.0
2195,Dairy Queen,Chili Dog,cholesterol,13.333333333333334
2196,Dairy Queen,Chili Dog,sodium,43.75
2197,Dairy Queen,Chili Dog,fiber,4.0
2198,Dairy Queen,Chili Dog,sugar,5.555555555555555
2199,Dairy Queen,Chili Dog,protein,26.0
2200,Dairy Queen,Hot Dog,calories,14.499999999999998
2201,Dairy Queen,Hot Dog,total_fat,24.285714285714285
2202,Dairy Queen,Hot Dog,sat_fat,35.0
2203,Dairy Queen,Hot Dog,cholesterol,11.666666666666666
2204,Dairy Queen,Hot Dog,sodium,37.5
2205,Dairy Queen,Hot Dog,fiber,4.0
2206,Dairy Queen,Hot Dog,sugar,4.444444444444445
2207,Dairy Queen,Hot Dog,protein,22.0
2208,Dairy Queen,Relish Dog,calories,17.5
2209,Dairy Queen,Relish Dog,total_fat,28.57142857142857
2210,Dairy Queen,Relish Dog,sat_fat,40.0
2211,Dairy Queen,Relish Dog,cholesterol,11.666666666666666
2212,Dairy Queen,Relish Dog,sodium,41.66666666666667
2213,Dairy Queen,Relish Dog,fiber,4.0
2214,Dairy Queen,Relish Dog,sugar,6.666666666666667
2215,Dairy Queen,Relish Dog,protein,26.0
2216,Dairy Queen,Barbecue Pork Sandwich,calories,15.5
2217,Dairy Queen,Barbecue Pork Sandwich,total_fat,12.857142857142856
2218,Dairy Queen,Barbecue Pork Sandwich,sat_fat,15.0
2219,Dairy Queen,Barbecue Pork Sandwich,cholesterol,16.666666666666664
2220,Dairy Queen,Barbecue Pork Sandwich,sodium,34.583333333333336
2221,Dairy Queen,Barbecue Pork Sandwich,fiber,8.0
2222,Dairy Queen,Barbecue Pork Sandwich,sugar,10.0
2223,Dairy Queen,Barbecue Pork Sandwich,protein,34.0
2224,Dairy Queen,Breaded Mushrooms,calories,12.5
2225,Dairy Queen,Breaded Mushrooms,total_fat,12.857142857142856
2226,Dairy Queen,Breaded Mushrooms,sat_fat,5.0
2227,Dairy Queen,Breaded Mushrooms,cholesterol,0.0
2228,Dairy Queen,Breaded Mushrooms,sodium,20.833333333333336
2229,Dairy Queen,Breaded Mushrooms,fiber,8.0
2230,Dairy Queen,Breaded Mushrooms,sugar,1.1111111111111112
2231,Dairy Queen,Breaded Mushrooms,protein,14.000000000000002
2232,Dairy Queen,Regular Cheese Curds,calories,27.500000000000004
2233,Dairy Queen,Regular Cheese Curds,total_fat,64.28571428571429
2234,Dairy Queen,Regular Cheese Curds,sat_fat,125.0
2235,Dairy Queen,Regular Cheese Curds,cholesterol,50.0
2236,Dairy Queen,Regular Cheese Curds,sodium,37.5
2237,Dairy Queen,Regular Cheese Curds,fiber,0.0
2238,Dairy Queen,Regular Cheese Curds,sugar,0.0
2239,Dairy Queen,Regular Cheese Curds,protein,70.0
2240,Dairy Queen,Large Cheese Curds,calories,52.5
2241,Dairy Queen,Large Cheese Curds,total_fat,107.14285714285714
2242,Dairy Queen,Large Cheese Curds,sat_fat,215.0
2243,Dairy Queen,Large Cheese Curds,cholesterol,60.0
2244,Dairy Queen,Large Cheese Curds,sodium,92.08333333333333
2245,Dairy Queen,Large Cheese Curds,fiber,0.0
2246,Dairy Queen,Large Cheese Curds,sugar,33.33333333333333
2247,Dairy Queen,Large Cheese Curds,protein,86.0
2248,Dairy Queen,Chili Cheese Mega Dog,calories,38.0
2249,Dairy Queen,Chili Cheese Mega Dog,total_fat,70.0
2250,Dairy Queen,Chili Cheese Mega Dog,sat_fat,105.0
2251,Dairy Queen,Chili Cheese Mega Dog,cholesterol,33.33333333333333
2252,Dairy Queen,Chili Cheese Mega Dog,sodium,65.41666666666667
2253,Dairy Queen,Chili Cheese Mega Dog,fiber,8.0
2254,Dairy Queen,Chili Cheese Mega Dog,sugar,6.666666666666667
2255,Dairy Queen,Chili Cheese Mega Dog,protein,64.0
2256,Dairy Queen,Corn Dog,calories,13.0
2257,Dairy Queen,Corn Dog,total_fat,21.428571428571427
2258,Dairy Queen,Corn Dog,sat_fat,20.0
2259,Dairy Queen,Corn Dog,cholesterol,6.666666666666667
2260,Dairy Queen,Corn Dog,sodium,18.75
2261,Dairy Queen,Corn Dog,fiber,4.0
2262,Dairy Queen,Corn Dog,sugar,7.777777777777778
2263,Dairy Queen,Corn Dog,protein,12.0
2264,Dairy Queen,Crispy Fish Sandwich,calories,23.5
2265,Dairy Queen,Crispy Fish Sandwich,total_fat,31.428571428571427
2266,Dairy Queen,Crispy Fish Sandwich,sat_fat,15.0
2267,Dairy Queen,Crispy Fish Sandwich,cholesterol,6.666666666666667
2268,Dairy Queen,Crispy Fish Sandwich,sodium,50.416666666666664
2269,Dairy Queen,Crispy Fish Sandwich,fiber,8.0
